_id,Uid,Техместо,Наименование,Диспетчерское наименование,Класс
65a2361a96b9132bd04d7c3c,678e4c93-b307-43d9-a109-b7c3f7d51690,PS110-000416,ПС 110 кВ Знаменская,ПС 110 кВ Знаменская,Substation
65a2361a96b9132bd04d7c3d,67c43ce3-0f8b-457a-aacc-38462b4b3db4,PS110-000097,ПС 110 кВ Барагашская,ПС 110 кВ Барагашская,Substation
65a2361a96b9132bd04d7c3e,68b1f0e6-a272-4b88-9600-869211d9b126,PS110-000311,Городская-вэс,ПС 110 кВ Городская (ВЭС),Substation
65a2361a96b9132bd04d7c3f,68b98ee5-ad6e-4aaf-975e-8ea3b93f6bca,PS110-000351,ПС 110 кВ Инголь,ПС 110 кВ Инголь,Substation
65a2361a96b9132bd04d7c40,68bacbc3-eea9-4082-9d05-85b42550e16f,PS110-000392,ПС 110 кВ Цемзавод,ПС 110 кВ Цемзавод,Substation
65a2361a96b9132bd04d7c41,68c105c9-3262-4d74-b941-3620dc4a0349,PS110-000189,ПС 110 кВ Шипуновская,ПС 110 кВ Шипуновская,Substation
65a2361a96b9132bd04d7c42,68dcc0e2-8797-41eb-9651-81deecf58fc8,PS110-000289,ПС 110 кВ Парфеново,ПС 110 кВ Парфеново,Substation
65a2361a96b9132bd04d7c43,6a8861a0-a166-4c35-8c2f-6e16561ba305,PS110-000064,ПС 110 кВ Шишковка,ПС 110 КВ ШИШКОВКА,Substation
65a2361a96b9132bd04d7c44,6ac54938-219f-4616-84b5-925296508151,PS110-000500,ПС 110 кВ Технониколь,ПС 110 кВ Технониколь,Substation
65a2361a96b9132bd04d7c45,6ad3e9a3-0159-49fa-ad66-33f43b62c158,PS110-000935,ПС 110 кВ Таксимо-110,ПС 110 кВ Таксимо - 110,Substation
65a2361a96b9132bd04d7c46,6af3488b-c1e6-475f-aaac-909205708d93,PS110-000398,ПС 110 кВ РТИ,ПС 110 кВ РТИ,Substation
65a2361a96b9132bd04d7c47,6BE12EB5-8274-4407-8B11-7D3180F869F5,PS110-001402,ПС 110 кВ Рудник Арчикой,ПС 110 кВ Рудник Арчикой,Substation
65a2361a96b9132bd04d7c48,6c91a1a7-9d06-4a82-8279-1d94eb01333d,PS110-000550,ПС 110 кВ Луговая,ПС 110 кВ Луговая,Substation
65a2361a96b9132bd04d7c49,6c9b73ac-ea61-4640-9a44-368f5e7e59ea,PS110-000540,ПС 110 кВ Чеболсинская,ПС 110 кВ Чеболсинская,Substation
65a2361a96b9132bd04d7c4a,6ccb9b9c-0d74-4753-8cdb-5dbb61081924,PS110-000327,ПС 110 кВ Козульская,ПС 110 кВ Козульская,Substation
65a2361a96b9132bd04d7c4b,6cd3b94b-87af-4683-a4a4-2f4253714f55,PS110-000080,ПС 110 кВ Инкурская,ПС 110 кВ Инкурская,Substation
65a2361a96b9132bd04d7c4c,6cdd6e3b-3693-48d9-8d3e-5d6c36d77944,PS110-000524,ПС 110 кВ Кузбассэлемент,ПС 110 кВ Кузбассэлемент,Substation
65a2361a96b9132bd04d7c4d,6dad04dd-8d89-46bb-9a35-d8d1f544cfa6,PS110-000220,ПС 110 кВ Глубоковская,ПС 110 кВ Глубоковская,Substation
65a2361a96b9132bd04d7c4e,6e1092b3-a711-45b1-be58-8efe5cbc8b84,PS110-000765,ПС 110 кВ Шелопугино,ПС 110 кВ Шелопугино,Substation
65a2361a96b9132bd04d7c4f,6E109DC6-8CC8-4E66-9542-27B270CD23C6,PS110-001372,ПС 110 кВ Кедровская,ПС 110 кВ Кедровская,Substation
65a2361a96b9132bd04d7c50,6ebb07a7-592a-4a15-8844-bc9a1fe12459,PS110-000427,ПС 110 кВ Краснотуранская,ПС 110 кВ Краснотуранская,Substation
65a2361a96b9132bd04d7c51,6F30ACAE-8537-4A91-B652-DE37082F9BF1,PS110-000118,ПС 110 кВ Элеваторная,ПС 110 кВ Элеваторная,Substation
65a2361a96b9132bd04d7c52,6f928f3c-1aa5-4a7c-b6fb-a751c6f92c76,PS110-000777,ПС 110 кВ Красный Чикой,ПС 110 кВ Красный Чикой,Substation
65a2361a96b9132bd04d7c53,6fab3fe4-6e72-48c2-b1e6-835f171aa1e3,PS110-000805,ПС 110 кВ Кличка,ПС 110 кВ Кличка,Substation
65a2361a96b9132bd04d7c54,6fd64753-fbce-473e-a713-21dd504c207a,PS110-000995,ПС 110 кВ ПП Назаровский,ПС 110 кВ Назаровский ПП,Substation
65a2361a96b9132bd04d7c55,6feafbc2-9e34-4195-8b33-0a157b9ba262,PS110-000804,ПС 110 кВ Михайловка,ПС 110 кВ Михайловка,Substation
65a2361a96b9132bd04d7c56,70d7d6d6-405c-4531-824a-e96ecb5ffcc6,PS110-000226,ПС 110 кВ Каменская-2,ПС 110 кВ Каменская 2,Substation
65a2361a96b9132bd04d7c57,7191f474-b632-4ada-8791-e82cc8640478,PS110-000343,ПС 110 кВ Стройиндустрия,ПС 110 кВ Стройиндустрия,Substation
65a2361a96b9132bd04d7c58,7386ff33-ec51-4704-ad12-f5319bbf8987,PS110-000196,ПС 110 кВ Новосельская,ПС 110 кВ Новосельская,Substation
65a2361a96b9132bd04d7c59,73aff04d-59d2-418a-9485-967aec8a5358,PS110-000930,ПС 110 кВ Новый Водозабор,ПС 110 кВ Новый Водозабор,Substation
65a2361a96b9132bd04d7c5a,73e34cf0-6af1-4199-8107-014b481cf762,PS110-000297,ПС 110 кВ Второкаменская,ПС 35 кВ Второкаменская,Substation
65a2361a96b9132bd04d7c5b,7461dbd9-7cfc-41c2-8063-b5b51dbc0159,PS110-000207,ПС 110 кВ Табунская,ПС 110 кВ Табунская,Substation
65a2361a96b9132bd04d7c5c,751ee295-a9dd-4c80-9f37-b43fae6b5dc7,PS110-000135,ПС 110 кВ Петропавловская (А),ПС 110 кВ Петропавловская,Substation
65a2361a96b9132bd04d7c5d,75b4d82e-9e66-4cc0-8384-bebda8fe9c62,PS110-000223,ПС 110 кВ Буяновская,ПС 110 кВ Буяновская,Substation
65a2361a96b9132bd04d7c5e,75efb517-5828-4ac9-be5b-01aff7042654,PS110-000523,ПС 110 кВ КСК,ПС 110 кВ КСК,Substation
65a2361a96b9132bd04d7c5f,75f6182c-2468-4246-822c-a3e4ed8c2c0c,PS110-000477,ПС 110 кВ Мозжухинская,ПС 110 кВ Мозжухинская,Substation
65a2361a96b9132bd04d7c60,761a60d4-70f6-4682-86b7-b421f633be5a,PS110-000798,ПС 110 кВ Черновская,ПС 110 кВ Черновская,Substation
65a2361a96b9132bd04d7c61,76904c1d-345d-4c92-a2c7-81fd43569c51,PS110-000308,ПС 110 кВ Устькалманская,ПС 110 кВ Усть-Калманская,Substation
65a2361a96b9132bd04d7c62,769f01d5-5599-4e93-b394-46ba27ddd369,PS110-000042,ПС 110 кВ Зун-Мурино,ПС 110 кВ Зун-Мурино,Substation
65a2361a96b9132bd04d7c63,76cc79f7-b908-4b3f-91e7-8638c2c1b27f,PS110-000405,ПС 110 кВ Западная-2,ПС 110 кВ Западная-2,Substation
65a2361a96b9132bd04d7c64,76ec8b47-4408-4bae-9298-5300fce2c3aa,PS110-000134,ПС 110 кВ Красноорловская,ПС 110 кВ Красноорловская,Substation
65a2361a96b9132bd04d7c65,772e0ba8-f528-4c85-9303-f43f4216eee2,PS110-000361,ПС 110 кВ Приморская,ПС 110 кВ Приморская,Substation
65a2361a96b9132bd04d7c66,77c0d8c8-022b-4117-b064-4d2cd1c2638e,PS110-000212,ПС 110 кВ Орловская,ПС 110 кВ Орловская,Substation
65a2361a96b9132bd04d7c67,780981b0-2ac3-4036-af0e-8c57b2349a61,PS110-000388,ПС 110 кВ Медпрепараты,ПС 110 кВ Медпрепараты,Substation
65a2361a96b9132bd04d7c68,787dbe43-3dac-4daf-b6de-9c1f4d98c041,PS110-000179,ПС 110 кВ Клепечихинская,ПС 110 кВ Клепечихинская,Substation
65a2361a96b9132bd04d7c69,78e9857f-db98-4ca6-8d44-2aac9137dee7,PS110-000489,ПС 110 кВ Тисульская,ПС 110 кВ Тисульская,Substation
65a2361a96b9132bd04d7c6a,791d0df4-626d-47ab-8010-f3002e723f97,PS110-000389,ПС 110 кВ Белые росы,ПС 110 кВ Белые росы,Substation
65a2361a96b9132bd04d7c6b,79c708c1-4adc-4b5d-95a3-79179ede7ceb,PS110-000517,ПС 110 кВ Хахалинская,ПС 110 кВ Хахалинская,Substation
65a2361a96b9132bd04d7c6c,7a179a19-1ba9-4daa-957e-bff305874809,PS110-000929,ПС 110 кВ Черемное,ПС 110 кВ Черёмное,Substation
65a2361a96b9132bd04d7c6d,7a737ba1-7791-405c-b198-9e513a4b117e,PS110-000811,ПС 110 кВ Борзя Восточная,ПС 110 кВ Борзя Восточная,Substation
65a2361a96b9132bd04d7c6e,7b97f922-1873-4323-af3b-95ee47c3a83b,PS110-000347,ПС 110 кВ Пионерская,ПС 110 кВ Пионерская,Substation
65a2361a96b9132bd04d7c6f,7bbd1831-af24-439a-9ff1-c70343138071,PS110-001014,ПС 110 кВ Комбайновый завод,ПС 110 кВ Комбайновый завод,Substation
65a2361a96b9132bd04d7c70,7bd4171e-22c8-4262-a21a-d4da6fcfb09b,PS110-000101,ПС 110 кВ Очуры,ПС 110 кВ Очуры,Substation
65a2361a96b9132bd04d7c71,7be77263-b668-4426-864d-722cd5a076c7,PS110-000464,ПС 110 кВ Агинская,ПС 110 кВ Агинская,Substation
65a2361a96b9132bd04d7c72,7c5f0b82-36bb-4eed-9b1a-1323a47eceb1,PS110-001232,ПС 110 кВ БНС ТЭЦ-3,ПС 110 кВ БНС ТЭЦ-3,Substation
65a2361a96b9132bd04d7c73,7CBAA881-9CB9-42FD-8758-96528BD6FEF0,PS110-001370,ПС 110 кВ Ирокинда,ПС 110 кВ Ирокинда,Substation
65a2361a96b9132bd04d7c74,7dc8d0d2-e53b-49dd-becb-2c70304b251b,PS110-000169,ПС 110 кВ АСМ,ПС 110 кВ АСМ,Substation
65a2361a96b9132bd04d7c75,7eae0245-44aa-414b-a3a4-cfdb1971bac4,PS110-000198,ПС 110 кВ Зелено Полянская,ПС 110 кВ Зелено Полянская,Substation
65a2361a96b9132bd04d7c76,7ed64c3d-b86b-4c81-ae12-9d2c91a041e5,PS110-000298,ПС 110 кВ Гилевская,ПС 35 кВ Гилевская,Substation
65a2361a96b9132bd04d7c77,7f316ef4-d715-45d1-9d0b-4fdaebb79eb2,PS110-000133,ПС 110 кВ Верх-Ануйская,ПС 110 кВ Верх-Ануйская,Substation
65a2361a96b9132bd04d7c78,7F632B8B-9415-442F-90D2-5CEB5267B768,PS110-000105,ПС 110 кВ Стройбаза,ПС 110 кВ Стройбаза,Substation
65a2361a96b9132bd04d7c79,7fe9a6f7-e3de-4768-b1a5-618d947d98c4,PS110-000775,ПС 110 кВ Чернышевск,ПС 110 кВ Чернышевск,Substation
65a2361a96b9132bd04d7c7a,8060dd20-be83-4e87-8da9-22ab0bd4ddaf,PS110-000374,ПС 110 кВ Молодежная,ПС 110 кВ Молодежная,Substation
65a2361a96b9132bd04d7c7b,8068d359-984f-4ab9-ad8b-7320f66c0845,PS110-000022,ПС 110 кВ Горно-Алтайская,ПС 110 кВ Горно-Алтайская,Substation
65a2361a96b9132bd04d7c7c,8076dbba-eeb6-4eb5-930d-010ac8d7dae7,PS110-000305,ПС 110 кВ Курьинская,ПС 110 кВ Курьинская,Substation
65a2361a96b9132bd04d7c7d,808b1c61-0148-4a0e-8bdb-13b769faae1f,PS110-000093,ПС 110 кВ Акташская,ПС 110 кВ Акташская,Substation
65a2361a96b9132bd04d7c7e,8272540d-da61-44e2-b2f5-318a8d8006d1,PS110-000027,ПС 110 кВ Верхнепашино,ПС 110 кВ Верхнепашино,Substation
65a2361a96b9132bd04d7c7f,8285dd3b-e5b4-424e-ba70-20599acf6025,PS110-000306,ПС 110 кВ Новобурановская,ПС 110 кВ Новобурановская,Substation
65a2361a96b9132bd04d7c80,831588dc-4c52-4b85-9e6f-94269c90a01d,PS110-000238,ПС 110 кВ Сидоровская,ПС 110 кВ Сидоровская,Substation
65a2361a96b9132bd04d7c81,836e737b-3d16-43c8-a7ff-f9ecade38a32,PS110-000038,ПС 110 кВ Нестерово,ПС 110 кВ Нестерово,Substation
65a2361a96b9132bd04d7c82,837a016f-7a0b-4549-89e1-934a36b2ccca,PS110-000799,ПС 110 кВ Южная,ПС 110 кВ Южная,Substation
65a2361a96b9132bd04d7c83,839bdc02-138b-45c3-b2f2-a1bf101f23f0,PS110-000618,ПС 110 кВ ТПК Надеждинский,ПС 110 кВ ТПК Надеждинский,Substation
65a2361a96b9132bd04d7c84,84092e9a-f3e4-42fc-862b-acead250dd60,PS110-000547,ПС 110 кВ Кузнецкая,ПС 110 кВ Кузнецкая,Substation
65a2361a96b9132bd04d7c85,842eac1c-9c75-4152-accd-89baa46c26bb,PS110-000418,ПС 110 кВ Кутужеково,ПС 110 кВ Кутужеково,Substation
65a2361a96b9132bd04d7c86,84389d2f-e6b4-4a29-ada9-6ca5a805fc8e,PS110-000096,ПС 110 кВ Усть-Коксинская,ПС 110 кВ Усть-Коксинская,Substation
65a2361a96b9132bd04d7c87,84e1d615-e13a-4366-a72c-b22fb48b7db4,PS110-000763,ПС 110 кВ Балей,ПС 110 кВ Балей,Substation
65a2361a96b9132bd04d7c88,851eb5e9-e1c5-4850-9364-e169da333f7c,PS110-000265,ПС 110 кВ Восточная,ПС 110 кВ Восточная,Substation
65a2361a96b9132bd04d7c89,852bc1ea-d4f8-4d2b-a2a0-87af8504b39d,PS110-000457,ПС 110 кВ Заозёрновская,ПС 110 кВ Заозерновская,Substation
65a2361a96b9132bd04d7c8a,854a54ea-d378-41c5-bd4a-47595a5bda14,PS110-000467,ПС 110 кВ Яйская,ПС 110 кВ Яйская,Substation
65a2361a96b9132bd04d7c8b,855ab8fc-bdc1-4975-a367-38234a48384d,PS110-000429,ПС 110 кВ Саянская,ПС 110 кВ Саянская,Substation
65a2361a96b9132bd04d7c8c,85a2e58e-b69a-4186-bc21-d7f019404f07,PS110-000325,ПС 110 кВ Ачинская,ПС 110 кВ Ачинская,Substation
65a2361a96b9132bd04d7c8d,86906011-5a90-4572-9ed3-1bc9312642ba,PS110-001142,ПС 110 кВ Думный,ПС 110 кВ Думный,Substation
65a2361a96b9132bd04d7c8e,870bf328-d584-40ef-b4f0-cf72a5953761,PS110-000194,ПС 110 кВ Ново-Кулундинская,ПС 110 кВ Ново-Кулундинская,Substation
65a2361a96b9132bd04d7c8f,872593e7-a850-4280-9fed-5b3ffd302327,PS110-000818,ПС 110 кВ Калангуй,ПС 110 кВ Калангуй,Substation
65a2361a96b9132bd04d7c90,87308d59-c14a-42e9-9e0e-fd1756f12c59,PS110-000232,ПС 110 кВ Корчинская,ПС 110 кВ Корчинская,Substation
65a2361a96b9132bd04d7c91,87cd526d-f9d2-4fa7-820b-a315c83ed89a,PS110-000486,ПС 110 кВ Южная,ПС 110 кВ Южная,Substation
65a2361a96b9132bd04d7c92,881ed8db-c37d-4299-8a0b-05f03ad68c65,PS110-000430,ПС 110 кВ Каратузская,ПС 110 кВ Каратузская,Substation
65a2361a96b9132bd04d7c93,88df7479-c482-4822-88d9-d1a0e39fc1c9,PS110-000071,ПС 110 кВ Бичура,ПС 110 кВ Бичура,Substation
65a2361a96b9132bd04d7c94,88f04ab4-8638-4e2c-9e0b-84ec1023ed9d,PS110-000525,ПС 110 кВ Мусохрановская,ПС 110 кВ Мусохрановская,Substation
65a2361a96b9132bd04d7c95,8904632c-992f-4223-9803-f57efc334b2d,PS110-000791,ПС 110 кВ КСК,ПС 110 кВ КСК,Substation
65a2361a96b9132bd04d7c96,89235ca8-1beb-4c4f-8592-b9edbbcbc5e6,PS110-000802,ПС 110 кВ Благодатка,ПС 110 кВ Благодатка,Substation
65a2361a96b9132bd04d7c97,89565f7f-7864-49ee-afa8-9f3b0ceaf1d1,PS110-000218,ПС 110 кВ Баевская,ПС 110 кВ Баевская,Substation
65a2361a96b9132bd04d7c98,8ab0e193-f5f1-4ab0-ab8d-d1bb5d67b056,PS110-001381,ПС 110 кВ Соврудник,ПС 110 кВ Соврудник,Substation
65a2361a96b9132bd04d7c99,8af3391d-431e-4962-be1a-87c8f9ac8c45,PS110-001308,ПС 110 кВ Сибирская монета,ПС 110 кВ Сибирская монета,Substation
65a2361a96b9132bd04d7c9a,8b8e4b21-c785-48d1-b8f0-a287f7109ef1,PS110-001210,ПС 110 кВ Солнечная поляна,ПС 110 кВ Солнечная поляна,Substation
65a2361a96b9132bd04d7c9b,8bc1199d-4dbe-4d14-8396-0147f6521717,PS110-000069,ПС 110 кВ Удинская,ПС 110 кВ Удинская,Substation
65a2361a96b9132bd04d7c9c,8d4026d4-40aa-4167-89e4-fbf664e99282,PS110-000451,ПС 110 кВ Подтесово,ПС 110 кВ Подтесово,Substation
65a2361a96b9132bd04d7c9d,8d43410e-91b2-4158-97f1-7ea77323fe79,PS110-000385,ПС 110 кВ Советская,ПС 110 кВ Советская,Substation
65a2361a96b9132bd04d7c9e,8e49dba4-42d0-4c7d-ab5b-3bb10d3e2bc4,PS110-000166,ПС 110 кВ Бор-Форпост,ПС 110 кВ Бор-Форпост,Substation
65a2361a96b9132bd04d7c9f,8ed8054c-3374-4afd-9130-b8efc9f36b46,PS110-000788,ПС 110 кВ Кадала,ПС 110 кВ Кадала,Substation
65a2361a96b9132bd04d7ca0,8f1611d4-77e3-45e1-a3f5-c0d0356cf97b,PS110-000175,ПС 110 кВ МЗХР,ПС 110 кВ МЗХР,Substation
65a2361a96b9132bd04d7ca1,8ff92c54-faa0-454e-8b75-636543657197,PS110-000162,ПС 110 кВ Тогульская,ПС 110 кВ Тогульская,Substation
65a2361a96b9132bd04d7ca2,9131f99a-9bb5-43c8-a87f-d343bf083c8a,PS110-000817,ПС 110 кВ Безречная,ПС 110 кВ Безречная,Substation
65a2361a96b9132bd04d7ca3,91589612-11d0-4bce-8138-cee1b8b5a509,PS110-000245,ПС 110 кВ Кокс,ПС 110 кВ Кокс,Substation
65a2361a96b9132bd04d7ca4,9191c893-6ee0-4523-96f5-1d1b843bda35,PS110-000452,ПС 110 кВ Пировская,ПС 110 кВ Пировская,Substation
65a2361a96b9132bd04d7ca5,9237ec8d-33e9-47c8-a684-53497f5ff641,PS110-000366,ПС 110 кВ Орошение,ПС 110 кВ Орошение,Substation
65a2361a96b9132bd04d7ca6,92447934-8de7-480e-9404-0180af47ae83,PS110-000442,ПС 110 кВ Мокрушинская,ПС 110 кВ Мокрушинская,Substation
65a2361a96b9132bd04d7ca7,92fdd6ae-dc0c-48e9-99b5-380041c80943,PS110-000530,ПС 110 кВ Плотниковская,ПС 110 кВ Плотниковская,Substation
65a2361a96b9132bd04d7ca8,93152aea-e506-4838-b9d8-a5cba647e2df,PS110-000291,ПС 110 кВ Раздолье,ПС 110 кВ Раздолье,Substation
65a2361a96b9132bd04d7ca9,9379f581-83e0-4cc0-b4d8-67e4c8caa406,PS110-000229,ПС 110 кВ Насосная-2,ПС 110 кВ Насосная 2,Substation
65a2361a96b9132bd04d7caa,93801fd4-533f-48cb-86bd-ed2c6187d500,PS110-001067,ПС 110 кВ Имени Лапина В.И.,ПС 110 кВ Имени Лапина В.И.,Substation
65a2361a96b9132bd04d7cab,93c44c2e-5a29-4dfd-ab9c-48d909d460bd,PS110-000322,ПС 110 кВ Абан,ПС 110 кВ Абан,Substation
65a2361a96b9132bd04d7cac,93e41a73-afdf-46ee-b2ec-ffb522c15193,PS110-000495,ПС 110 кВ Чумайская,ПС 110 кВ Чумайская,Substation
65a2361a96b9132bd04d7cad,94a2a772-5c25-4527-8d99-8f7af4d28ed4,PS110-000182,ПС 110 кВ Дальняя,ПС 110 кВ Дальняя,Substation
65a2361a96b9132bd04d7cae,94b52f15-1ee3-41f6-89d6-b071c93755dd,PS110-000803,ПС 110 кВ Кадая,ПС 110 кВ Кадая,Substation
65a2361a96b9132bd04d7caf,94bfbf9b-7295-4c61-a631-c7de5808c1b7,PS110-000086,ПС 110 кВ Подлопатки,ПС 110 кВ Подлопатки,Substation
65a2361a96b9132bd04d7cb0,956b0c16-a83e-442e-8f94-cefc5c9c0773,PS110-000449,ПС 110 кВ Ново-Енисейский ЛДК,ПС 110 кВ Новоенисейский ЛДК,Substation
65a2361a96b9132bd04d7cb1,95ffa19a-6b64-4754-8d2d-a84dd678e4c8,PS110-000413,ПС 110 кВ Вознесенская,ПС 110 кВ Вознесенка,Substation
65a2361a96b9132bd04d7cb2,9616b91e-ba43-424b-976f-40eab9332964,PS110-000499,ПС 110 кВ Проскоковская,ПС 110 кВ Проскоковская,Substation
65a2361a96b9132bd04d7cb3,966b6bd1-c323-40c6-b0b6-3e2f54df8e77,PS110-000137,ПС 110 кВ Линёвская,ПС 110 кВ Линевская,Substation
65a2361a96b9132bd04d7cb4,969c43bc-72ae-4844-a304-2f0002392705,PS110-000471,ПС 110 кВ АКЗ,ПС 110 кВ АКЗ,Substation
65a2361a96b9132bd04d7cb5,9714A1A2-7F4D-4296-9DDD-C5AA44131B95,PS110-000823,ПС 110 кВ Нижний Цасучей,ПС 110 кВ Нижний Цасучей,Substation
65a2361a96b9132bd04d7cb6,9791ded2-6982-450e-b1f2-a30001af5d5d,PS110-000211,ПС 110 кВ Гришковская,ПС 110 кВ Гришковская,Substation
65a2361a96b9132bd04d7cb7,982cf3ec-f4a4-43e4-b884-e64ac7eb476d,PS110-000469,ПС 110 кВ Водозабор,ПС 110 кВ Водозабор,Substation
65a2361a96b9132bd04d7cb8,985a1a39-ba35-4baa-8647-d597ad014e40,PS110-000613,ПС 110 кВ Западная,ПС 110 кВ Западная,Substation
65a2361a96b9132bd04d7cb9,98f8b7f1-2e99-44de-a639-f20f668da4fb,PS110-000980,ПС 110 кВ РПКБ,ПС 110 кВ РПКБ,Substation
65a2361a96b9132bd04d7cba,99005808-7f12-4f52-9a8c-1bc5e8b1596c,PS110-000171,ПС 110 кВ Приозерная,ПС 110 кВ Приозерная,Substation
65a2361a96b9132bd04d7cbb,9932fc64-a9f1-4bec-9a93-9710dabfaf47,PS110-000949,ПС 110 кВ Дзержинская-3,ПС 110 кВ Дзержинская-3,Substation
65a2361a96b9132bd04d7cbc,993f248b-4962-423c-a625-54bbfb75cf62,PS110-000013,ПС 110 кВ Сигнал,ПС 110 кВ Сигнал,Substation
65a2361a96b9132bd04d7cbd,99d2fe96-2ad9-4e51-a4ff-998e0c37fea0,PS110-000057,ПС 110 кВ Бурятферммаш,ПС 110 КВ БУРЯТФЕРММАШ,Substation
65a2361a96b9132bd04d7cbe,99d5024b-daa0-4f9c-a37e-5e7737e15bba,PS110-000793,ПС 110 кВ ПНС-110,ПС 110 кВ ПНС,Substation
65a2361a96b9132bd04d7cbf,9a052405-a163-42c4-86b4-265361b5baaa,PS110-000328,ПС 110 кВ Северная (ЗЭС),ПС 110 кВ Северная (ЗЭС),Substation
65a2361a96b9132bd04d7cc0,9a4c32b2-2d82-4079-bd53-5b49b5614694,PS110-000481,ПС 110 кВ Спутник,ПС 110 кВ Спутник,Substation
65a2361a96b9132bd04d7cc1,9a66322e-3224-44b5-a915-1914b892a9a7,PS110-001029,ПС 110 кВ Мангут,ПС 110 кВ Мангут,Substation
65a2361a96b9132bd04d7cc2,9a9957e8-1b37-465f-afc4-5c7763a8a8a6,PS110-000161,ПС 110 кВ Солтонская,ПС 110 кВ Солтонская,Substation
65a2361a96b9132bd04d7cc3,9aad44a7-9932-4a6b-b4fc-6875fd8f1488,PS110-000782,ПС 110 кВ Вторая,ПС 110 кВ Вторая,Substation
65a2361a96b9132bd04d7cc4,9b934a3d-ce8a-4f09-9fac-4be7d7c0850c,PS110-000163,ПС 110 кВ Воеводская,ПС 110 кВ Воеводская,Substation
65a2361a96b9132bd04d7cc5,9c806d0d-be71-4516-a3a5-abde38941382,PS110-000230,ПС 110 кВ Обская (А),ПС 110 кВ Обская,Substation
65a2361a96b9132bd04d7cc6,9c897950-8900-4942-8bf1-ae93b60d79cf,PS110-000021,ПС 110 кВ Б.Салба,ПС 110 кВ Большая Салба,Substation
65a2361a96b9132bd04d7cc7,9d18481e-8f96-4fb1-8f47-40a615b9e354,PS110-000520,ПС 110 кВ Заречная,ПС 110 кВ Заречная,Substation
65a2361a96b9132bd04d7cc8,9d60d0da-75df-456d-b28a-087b6ead1b99,PS110-000544,ПС 110 кВ Высокая,ПС 110 кВ Высокая,Substation
65a2361a96b9132bd04d7cc9,9d72ecc6-01e1-4ad7-8501-9c374900bb3f,PS110-000153,ПС 110 кВ Заречная (А),ПС 110 кВ Заречная,Substation
65a2361a96b9132bd04d7cca,9da69878-0d1f-415a-89ce-c08a122a959f,PS110-000365,ПС 110 кВ Новоселовская,ПС 110 кВ Новоселовская,Substation
65a2361a96b9132bd04d7ccb,9ec81bb8-d958-459d-ada5-7b44a9bb59ae,PS110-000251,ПС 110 кВ Новоалтайская,ПС 110 кВ Новоалтайская,Substation
65a2361a96b9132bd04d7ccc,9ee784c6-7b8f-42d4-ac66-976f1e3387fc,PS110-000774,ПС 110 кВ Ксеньевская,ПС 110 кВ Ксеньевская,Substation
65a2361a96b9132bd04d7ccd,9FBBD448-300A-4763-9BD3-F261E25F61A3,PS110-000779,ПС 110 кВ Метизы,ПС 110 кВ Метизы,Substation
65a2361a96b9132bd04d7cce,9fd65333-565e-44d4-8305-9b820b54323e,PS110-000795,ПС 110 кВ Третья,ПС 110 кВ Третья,Substation
65a2361a96b9132bd04d7ccf,a0758161-e0d7-4339-b87f-3d62f6806d72,PS110-000813,ПС 110 кВ Абагайтуй,ПС 110 кВ Абагайтуй,Substation
65a2361a96b9132bd04d7cd0,a1bc4a8b-2da1-4493-a69c-86c2a36ca1cb,PS110-000264,ПС 110 кВ БМК,ПС 110 кВ БМК,Substation
65a2361a96b9132bd04d7cd1,a1d065d4-a3df-436f-9f60-0363fad62701,PS110-000354,ПС 110 кВ Парная,ПС 110 кВ Парная,Substation
65a2361a96b9132bd04d7cd2,a395439a-a0da-4304-a6f8-2c71f45033a7,PS110-000944,ПС 110 кВ В-1,ПС 110 кВ В-1,Substation
65a2361a96b9132bd04d7cd3,a4821968-136c-46cc-ae48-a89b230c8777,PS110-000026,ПС 110 кВ Черно-Ануйская,ПС 110 кВ Черно-Ануйская,Substation
65a2361a96b9132bd04d7cd4,a4982361-b56e-4823-8a87-7118e2ddf6ea,PS110-000482,ПС 110 кВ Таежная,ПС 110 кВ Таежная,Substation
65a2361a96b9132bd04d7cd5,a4cb5f77-7cef-4c67-8415-d3306d35a6b9,PS110-000178,ПС 110 кВ Новичихинская,ПС110 кВ Новичихинская,Substation
65a2361a96b9132bd04d7cd6,a4cb882a-55ba-48e1-8032-096999eaeb29,PS110-000012,ПС 110 кВ Урлук,ПС 110 кВ Урлук,Substation
65a2361a96b9132bd04d7cd7,a55e5d4a-7f7b-4025-9d81-443096102600,PS110-000082,ПС 110 кВ Кудара-Сомон,ПС 110 кВ Кудара-Сомон,Substation
65a2361a96b9132bd04d7cd8,a5613dd4-ce03-4d52-b758-042bb90a6960,PS110-000085,ПС 110 кВ Никольская,ПС 110 кВ Никольская,Substation
65a2361a96b9132bd04d7cd9,a5bcce11-b41a-40cf-ac27-1a883c7b2acf,PS110-000269,ПС 110 кВ Подгорная,ПС 110 кВ Подгорная,Substation
65a2361a96b9132bd04d7cda,a5c837e0-b8f7-45a2-9f44-f2454df1faa6,PS110-000077,ПС 110 кВ Джида,ПС 110 кВ Джида,Substation
65a2361a96b9132bd04d7cdb,a7331cae-98a7-44f5-89cd-9d51c147b76c,PS110-000164,ПС 110 кВ Поповичихинская,ПС 110 кВ Поповичихинская,Substation
